mim	is_phenotype	date_fetched	pmid_refs
615688	True	2025-03-19	30406060|24552285|25075846|25075848|26867732|25075845|24552284
615690	False	2025-03-21	12629050|12843293
615696	True	2025-03-19	24387993|21971768|20664185
615697	True	2025-03-20	24021842
615699	True	2025-03-20	20607705|24553141
615700	True	2025-03-20	12656673
615701	False	2025-03-21	17339483|17178784
615703	True	2025-03-19	24268657
615704	True	2025-03-19	17034542|24268661
615705	True	2025-03-19	20826435|23728897|30237576|32450808
615706	True	2025-03-19	24268655|23315542|12244558|11045585|35170830
615707	True	2025-03-19	8874200|23006327|8608639
615709	True	2025-03-19	24253444
615710	True	2025-03-19	9677074|18512226|17321227|10528254|18541026|1488984|19887127|15592663|26264437|20148032
615713	False	2025-03-21	11003709|27058665|15095401
615715	True	2025-03-19	24507776|27185855
615716	True	2025-03-19	30217754|37647829|30345601|24439110|29620724|22315194
615717	True	2025-03-20	12837268
615721	True	2025-03-19	22698282|24439109|12694239
615722	True	2025-03-19	31729143|24462372|26986877|29410510|31393201|32275123|32407885|32712214
615723	True	2025-03-19	24597867|22428046|30006057|28393351|32634216|26059840|34828315
615724	True	2025-03-19	24597873
615725	True	2025-03-19	24670872
615726	True	2025-03-19	30307612|7545493|22668561|22264670|31777952|21430705|31823354|24132595|9618173|16250206|22098151|11886499|24611874
615728	True	2025-03-19	22264670|24354895|21430705|31823354|24132595|9618173|16250206|11886499|24611874
615731	True	2025-03-19	24268659
615732	False	2025-03-21	11978965|12073013|33177158
615735	True	2025-03-19	21801157|20081885|23662636|19609311
615738	False	2025-03-21	30624672|20685960|25799061|31207318
615744	True	2025-03-21	24623842|32047208
615745	True	2025-03-19	6225642|23275345|16176547
615749	True	2025-03-19	24521109
615750	True	2025-03-19	24581742|26777256
615751	True	2025-03-19	26913920|24530203
615752	True	2025-03-20	24531968
615753	False	2025-03-21	21289085|17900573|8335683|9734811|20974814
615754	True	2025-03-20	17900573
615755	False	2025-03-21	15067358|34723967
615757	False	2025-03-21	24680887|16980960
615759	False	2025-03-21	15167895|17079733|32909676|10998417|33205811|27005418|11150334|28934391|14971036|26083449|29667355
615760	True	2025-03-19	24656866
615761	True	2025-03-21	24680889|25138099|31474762|23020937
615762	True	2025-03-20	24619944
615763	True	2025-03-19	24702957|27770045|33776625
615764	True	2025-03-20	21532345
615766	True	2025-03-20	9872452|23902687
615767	True	2025-03-19	24746753
615768	True	2025-03-19	24719489|25258038|33417001|24113144|24312598|24742043
615770	True	2025-03-19	15596564|19070573
615771	True	2025-03-19	23246003
615774	True	2025-03-19	24670168|36360157|30810869
615775	False	2025-03-21	21637789
615776	False	2025-03-21	16203858|18042621|9455477|16339073|12427867
615777	True	2025-03-19	22711505|24581741|21037275|30554721|23982343
615778	True	2025-03-20	12055082|24744376|20727355|18242218
615779	True	2025-03-19	24702954|18371933|27363585|24702427|29570242|29222010|29663647
615782	True	2025-03-20	24737000|24385426
615783	False	2025-03-21	24121108
615784	False	2025-03-21	21215271|23580780|15294905
615786	False	2025-03-21	22926524
615787	False	2025-03-21	24847004|35796562|23212377|29388319|27940755
615788	False	2025-03-21	19506020
615789	True	2025-03-21	36630262|37013901|27250922|24389050
615793	True	2025-03-20	12128218|21544092
615796	True	2025-03-20	12606363|30137358|35654582
615798	False	2025-03-21	15908185|17804490
615803	True	2025-03-19	23474986|24766809|24766810|29307788
615805	True	2025-03-20	16462750
615806	True	2025-03-20	11741232|12905028|32433612|25238095|24695226
615807	True	2025-03-19	24389050|31045292
615808	False	2025-03-21	16096800
615809	True	2025-03-19	23911318|27066553
615810	False	2025-03-21	16522806
615811	False	2025-03-21	11435694
615812	True	2025-03-19	25140974|24827035|25140973
615814	False	2025-03-21	23847209|7592916
615817	True	2025-03-19	31953988|33749590|34599609|21498477
615819	False	2025-03-21	15358107
615820	False	2025-03-21	24500646|3859241|22500989
615821	True	2025-03-19	22795705|26604139|20940358|16628197
615822	False	2025-03-21	19596236|15358107|19596235
615824	True	2025-03-19	28804536|24385928
615825	False	2025-03-21	23131994
615827	True	2025-03-20	23482636|20348246
615829	True	2025-03-19	29230160|30858058|30152016|24791903|27148574
615830	True	2025-03-19	24571724|24700472|24747643|25924874|24855271
615831	True	2025-03-20	26912632|24014394|23168492
615832	True	2025-03-20	24000165
615833	True	2025-03-19	24399846|30525121|30626896
615835	False	2025-03-21	22321652|24560518|15616553
615837	True	2025-03-19	24619944
615841	True	2025-03-20	24431330
615842	True	2025-03-20	24431330
615843	True	2025-03-20	9188692|31273070|31186544|17339025|30620338|30620337|23547262|11937514
615844	False	2025-03-21	16289032|32004446
615845	False	2025-03-21	24009311
615846	True	2025-03-19	30219631|30965144|28475458|25243380|24995871|24686847
615847	True	2025-03-20	24882706|23530209|32238932
615849	True	2025-03-19	24744436|21204792|6726521|22967285|20685856|15994174
615850	True	2025-03-20	12920088|18187620|24577744|30100179|15878329|25799061
615851	True	2025-03-19	12920088|24577744|30100179
615853	True	2025-03-20	12477380|12660232
615855	False	2025-03-21	24764305
615858	True	2025-03-20	14724137
615859	True	2025-03-19	24814191
615860	True	2025-03-19	24791901
615861	True	2025-03-19	24814193
615862	True	2025-03-19	24882706
615865	False	2025-03-21	22441691|11347906
615866	True	2025-03-19	35341651|35642566|35938035|33785884|24886874|33086258
615867	False	2025-03-21	24285566|17963220|20159594
615868	True	2025-03-20	24352040|20667819
615872	True	2025-03-19	24824133|24747639
615873	True	2025-03-19	31029150|32758449|25533962|24531329|25057125|29724491
615874	False	2025-03-21	18678645|15880258|36647821
615876	False	2025-03-21	26073779|19684019|15225872
615877	True	2025-03-19	25719200|26116559|24906020
615878	True	2025-03-19	24614073|18172007|25921221
615879	True	2025-03-19	31961069|26822784|34788385|28432085|27991732|28941052|24614070
615880	False	2025-03-21	39455833|24656827|15342493|21185940|11214970
615884	True	2025-03-20	11583587|18513186|10945474
615885	True	2025-03-19	19751230|21412954
615887	True	2025-03-21	23375655|24621671|3150442
615889	True	2025-03-19	24808023
615890	True	2025-03-20	11243854|19229290|10893222
615891	True	2025-03-20	24870230
615892	False	2025-03-21	23860042
615893	True	2025-03-20	19723503|17003037
615895	True	2025-03-19	23104095|7971833|29260357|23798481|32187699|18691923|23889995
615896	True	2025-03-20	22592156
615897	True	2025-03-19	24870241
615899	False	2025-03-21	22913984
615901	False	2025-03-21	22087255
615905	True	2025-03-19	25284547|26384929|27600704|24995870|27913086
615907	True	2025-03-19	24744435|23410910
615908	False	2025-03-21	15965474|19339516|24497838|20610438
615909	True	2025-03-19	24829207
615911	True	2025-03-19	24934289|30014597
615913	True	2025-03-20	24891507
615916	True	2025-03-19	24777450
615917	True	2025-03-19	27502409|31064326|29314548|24827421|25058219
615918	True	2025-03-19	37454282|24827421|33153448|39394138|34508595
615919	True	2025-03-19	24911150
615921	True	2025-03-20	23836911
615922	True	2025-03-21	24959063|24419317
615923	True	2025-03-19	30032985|24057292|32282051|24259409|22870295
615925	True	2025-03-19	16511605|19789204
615926	True	2025-03-21	24022475
615927	False	2025-03-21	24436304|30796325
615929	False	2025-03-21	33909992|19150984|23711367|22328336
615930	True	2025-03-20	24799664
615934	True	2025-03-19	25401470|25029335
615935	True	2025-03-19	24212882
615937	True	2025-03-19	19353582|22729223|22228622|23745724|22500628|22729224
615938	True	2025-03-19	22228622|24705253
615939	False	2025-03-21	18554506|15024066
615942	True	2025-03-19	24626631|24501276|32439618
615945	True	2025-03-19	29939198|28686858|23700170
615946	True	2025-03-19	24891338
615947	True	2025-03-19	19304573|23525082|21816778|20124439|17997385|24614124|20026666|24847059|22239554|17883852
615948	True	2025-03-19	30097616|27094867|26477546|24997988
615950	True	2025-03-20	25087613|10973969|10318857|8663449|19118250|10718198|16545539
615951	True	2025-03-20	10997877|29198722|25105228|28433741|26706854
615952	True	2025-03-19	25038750|30092289|25349174|25359994
615953	True	2025-03-19	15765151|24005896|11912256
615954	True	2025-03-19	24708098|24283224|24601692|19018784|24905064|35368666
615955	True	2025-03-20	24067530|11853319
615957	True	2025-03-19	25065913
615959	True	2025-03-19	25087613|19118250
615960	True	2025-03-19	25105227|24013853
615961	True	2025-03-19	14762184|21396577|17726072
615962	True	2025-03-19	12754700|3771797|18319312|6952251|6282933|6841559|23076843|10843199|1704018|3980675|8445027|3782421|2996089|3597702|186477
615963	True	2025-03-19	23620400
615966	True	2025-03-19	9122213|7855601|19075392|8524788|23722905
615969	True	2025-03-19	12297623|1379776|18854864|15280901
615970	True	2025-03-19	14699509|1690155|7684942
615972	True	2025-03-19	24852644|21345985|26392740|19452014
615973	True	2025-03-19	24945461|25018096
615974	True	2025-03-19	24741995|21236676|21526224
615976	True	2025-03-20	25031703
615978	True	2025-03-19	19084105|15589309|1248490|28902581|12244188|10192386
615979	True	2025-03-19	24623383
615980	True	2025-03-19	24848981|24375490|25475467|27862896
615981	True	2025-03-19	9039982|8588586|7802002|20618352|11567139|8298649|16823392|11285252|7987310|19252258
615982	True	2025-03-19	8588586|7711739|15654695|12016587|11381270
615983	True	2025-03-19	18203199|10973251|15137946|15637713|25982971|10053027|19252258
615984	True	2025-03-19	12567324|19797195|21937992|19252258
615985	True	2025-03-19	14520415|19797195|16308660
615986	True	2025-03-19	22353939|16380913
615987	True	2025-03-19	19797195|16823392|20805367|25982971|16582908|19252258
615989	True	2025-03-19	10874630|20827784|19797195|25982971|17160889
615990	True	2025-03-19	18327255|24608809
615991	True	2025-03-19	18327255
615992	True	2025-03-20	20671153|37239474|32055034
615993	True	2025-03-20	22626039|20835237|22190896
615994	True	2025-03-19	17163542|32686083|22510444|37239474|23692385
615995	True	2025-03-21	37239474|24026985|32055034
615996	True	2025-03-19	24488770|37239474|30761183|28964737
615998	False	2025-03-21	18941509|16335786|9039502|10697961
615999	True	2025-03-19	3708869|6806311|3662294|15251607|3111180|6406109|3987070|29676214|8064810|12743361|11743520|3407659|7149495|6693542|6173750|8048949|9589637|9329347|7829599|3919043|3584855|3110251
616000	True	2025-03-19	13654522|1269174|11781148|29981851|1127526|7010780|6932016|6572011|6950424|8621984|15300429|9799768|2910905|6310605|451621|3353369|1690892|23730173|7937781
616001	True	2025-03-19	21453473|24781087|5635066|19533792
616002	True	2025-03-19	24676634
616004	True	2025-03-19	16999847|2257302|4956920|5645286|19598064|16846481|11460527|7740487|15632207|1634610|14615374|11344575|6658714|4662617
616005	True	2025-03-19	25133428|27221134|25939554|25488983|27076228
616006	True	2025-03-19	14564208|24913602|2624276
616007	True	2025-03-19	27078007|8409271|28328135|25771764|25771765|25130867|30041933|30419932
616008	False	2025-03-21	25043011|16036220|9707402
616009	False	2025-03-21	12020345|9707402
616014	False	2025-03-21	12748188|10500182
616016	False	2025-03-21	10574461|22586611
616022	True	2025-03-19	25129144
616024	False	2025-03-21	18550522|10470851
616025	True	2025-03-19	24367057|30813920|27626616|30679815|32198969
616026	True	2025-03-19	24285859|22802087
616027	True	2025-03-20	24676636|10931866
616028	True	2025-03-19	1621771|22307742|25963545|25132448|21785343
616029	True	2025-03-19	25152456
616030	True	2025-03-19	25192046|17761590
616032	True	2025-03-19	24676636
616033	True	2025-03-19	25053765|24204302
616035	False	2025-03-21	10470851|23047984
616037	True	2025-03-19	25224326|25192045|24067530
616038	True	2025-03-19	25152457
616039	True	2025-03-19	28364294|26302975|25152455
616040	True	2025-03-19	33659639|32776697|33320396|25192047|34037996|32250532|33105646|30533528|26519543
616041	True	2025-03-20	24981631|12817473
616042	True	2025-03-19	17021174|24781754
616044	True	2025-03-19	24729539|32987832|24729547
616045	True	2025-03-20	23596069
616046	True	2025-03-20	1686018|16122996|4403064|24407241|9804817|9804836
616047	True	2025-03-20	10718198|24554765
616048	False	2025-03-21	24748121
616050	True	2025-03-19	25217959|25217960
616052	True	2025-03-21	23390185
616053	True	2025-03-19	25062847
616055	False	2025-03-21	23982692
616056	True	2025-03-19	25164438
616059	True	2025-03-19	25098561
616060	True	2025-03-19	8882867|11001920|8036791|752493|6573154|12130524|4691236|11552072|12028057|9838931|4953738|8916304|5965697
616063	True	2025-03-19	25180256|9188872|15149516|22983302
616067	True	2025-03-19	24549039
616069	True	2025-03-19	24691054|29899996|36017778|32250467|32940378
616070	False	2025-03-21	33661892|25074808
616074	True	2025-03-20	11415443|14672709|11042152
616076	True	2025-03-20	15772680|11854508
616078	True	2025-03-19	25217958|21037274|22333924|23020937
616079	True	2025-03-19	24026677
616080	True	2025-03-19	23918663
616083	True	2025-03-19	25281490|25217958|34216016|32097528
616084	True	2025-03-21	25193871|23553769
616087	True	2025-03-19	25043022|23078342
616089	True	2025-03-19	3822519|6712635|3161450|5011657|3595602|6143210|3479901|3814526|20932076|7683929
616093	True	2025-03-19	731066|2153053|569677|8417988|2405276|919419|1303212|746631|6805318|2433836|5682079|1572640|6169633|2333095|2104828|15373665|4138462|6817633|6770676|6805317
616095	True	2025-03-21	25390740
616096	False	2025-03-21	25119045
616098	True	2025-03-20	11163238|25365219|12910267
616099	True	2025-03-19	11874502|24671081
616100	True	2025-03-19	25213377|34447369|25329329|29729943|7481803
616101	True	2025-03-20	25070513|11160961|22645316
616104	True	2025-03-20	16354684|9929984
616106	True	2025-03-19	28887889|24791904
616108	True	2025-03-19	24916380
616109	False	2025-03-21	18160775|30388401|26917764|453198
616110	False	2025-03-21	22388039|10231032
616111	True	2025-03-21	25008109
616113	True	2025-03-19	25248098
616115	True	2025-03-20	25385754
616116	True	2025-03-19	21937992|25125150
616117	True	2025-03-19	29355681|30010057|24925317|25791106
616118	True	2025-03-19	24899048
616119	True	2025-03-20	22153975
616121	True	2025-03-20	12874213
616122	True	2025-03-20	25231979
616125	False	2025-03-21	19300908
616126	True	2025-03-19	22859821|25307056
616127	True	2025-03-19	25361784|27016154|26197978|15981765
616128	True	2025-03-20	9525630|25107909
616130	True	2025-03-20	25107909
616131	False	2025-03-21	25077925|24961350
616134	False	2025-03-21	21274551
616135	False	2025-03-21	23334420|23774268|23317505|25092312|9398535
616138	True	2025-03-19	25355836
616139	True	2025-03-19	24272827|28377535
616140	True	2025-03-19	28905880|24777941
616143	False	2025-03-21	10618491|25271157|10064901|10395961|33029007
616144	False	2025-03-21	25873735|25466283|12030328|26070982|11391656|20531441|16217710|26123727
616145	True	2025-03-19	6540680|3955870|25480037|641955|9777339|21383555|6630938|18501694|6011685|22887726|7888142|14564220|7401139|7127881|3723561|8484405
616146	False	2025-03-21	25480037|9777339|18501694|22887726|19027726
616150	True	2025-03-20	39047301|38977856|23266187
616151	True	2025-03-19	28644393|30688845|23993198|25085631|32817297
616152	True	2025-03-19	20673862|28644393|23993198|25085631
616153	False	2025-03-21	23266187
616154	True	2025-03-19	26220973|25439727
616155	True	2025-03-19	25439726|25568292
616157	True	2025-03-20	19027726
616162	False	2025-03-21	19027726
616165	True	2025-03-19	28815944|30291184|25250574
616166	True	2025-03-19	25434006
616167	False	2025-03-21	25349211
616170	True	2025-03-19	25227500
616172	True	2025-03-19	11591834|25362483|18479394
616174	False	2025-03-21	18553552|8867657|25439729|15365457|24260314
616175	False	2025-03-21	21245296|25320092|10708578|24020373|18711132|16720581|16901789
616176	True	2025-03-19	29941673|25061177
616177	True	2025-03-20	28263186|21494687|20036718|36121123|8357004|35377455|20228063|23675531
616183	False	2025-03-21	22698544|26595381|26123494|26518474
