HGNC_ID	STATUS	WITHDRAWN_SYMBOL	MERGED_INTO_REPORT(S) (i.e HGNC_ID|SYMBOL|STATUS)
HGNC:31842	Entry Withdrawn	NCRNA00091	
HGNC:31844	Entry Withdrawn	NCRNA00055	
HGNC:31846	Entry Withdrawn	NCRNA00056	
HGNC:31847	Entry Withdrawn	LINC00108	
HGNC:31866	Entry Withdrawn	DFNM2	
HGNC:31877	Entry Withdrawn	DFNB56	
HGNC:31912	Entry Withdrawn	GLC1I	
HGNC:31915	Entry Withdrawn	FLYWCH1L1	
HGNC:31916	Merged/Split	AUNX1	HGNC:8768|AIFM1|Approved
HGNC:31917	Merged/Split	AGS2	HGNC:25671|RNASEH2B|Approved
HGNC:31919	Entry Withdrawn	PSORS10	
HGNC:31941	Entry Withdrawn	ANIB2	
HGNC:31942	Entry Withdrawn	ANIB3	
HGNC:31943	Entry Withdrawn	ANIB4	
HGNC:31965	Merged/Split	DFNB77	HGNC:26521|LOXHD1|Approved
HGNC:31975	Merged/Split	PDZK1P2	HGNC:31974|PDZK1P1|Approved
HGNC:31977	Merged/Split	CBWD7	HGNC:31978|CBWD6|Approved
HGNC:31985	Merged/Split	GPR89C	HGNC:13840|GPR89B|Approved
HGNC:31994	Merged/Split	KIAA1245	HGNC:24297|NBPF12|Approved
HGNC:31996	Merged/Split	NBPF16	HGNC:28791|NBPF15|Approved
HGNC:32002	Merged/Split	SPATA31A2	HGNC:23394|SPATA31A1|Approved
HGNC:32004	Merged/Split	SPATA31A4	HGNC:32007|SPATA31A7|Approved
HGNC:32014	Merged/Split	FAM27E1	HGNC:32013|FAM27E2|Approved
HGNC:32021	Entry Withdrawn	C1orf134	
HGNC:32030	Merged/Split	FAM74A2	HGNC:32032|FAM74A4|Approved
HGNC:32039	Entry Withdrawn	C1orf136	
HGNC:32052	Merged/Split	MIR453	HGNC:38349|MIR323B|Approved
HGNC:32078	Merged/Split	MIR511-2	HGNC:32077|MIR511|Approved
HGNC:32157	Merged/Split	C1orf178	HGNC:33624|BCL2L15|Approved
HGNC:32192	Merged/Split	DFNB67	HGNC:21253|LHFPL5|Approved
HGNC:32193	Merged/Split	DFNB66	HGNC:18141|DCDC2|Approved
HGNC:32197	Merged/Split	UBE2D5P	HGNC:33349|UBE2D3P1|Approved
HGNC:32230	Merged/Split	LGMD1G	HGNC:5037|HNRNPDL|Approved
HGNC:32244	Merged/Split	REXO1L7P	HGNC:32243|REXO1L6P|Approved
HGNC:32274	Entry Withdrawn	C8orf60	
HGNC:32277	Merged/Split	C8orf61	HGNC:2079|CLN8|Approved
HGNC:32282	Entry Withdrawn	C8orf66	
HGNC:32285	Merged/Split	ZNF742	HGNC:13124|ZNF56P|Approved
HGNC:32288	Entry Withdrawn	FAM93A	
HGNC:32289	Entry Withdrawn	FAM93B	
HGNC:32290	Merged/Split	ERICH1-AS1	HGNC:2906|DLGAP2|Approved
HGNC:32303	Entry Withdrawn	MCDR4	
HGNC:32314	Entry Withdrawn	SPG32	
HGNC:32323	Merged/Split	FAM203B	HGNC:24161|HGH1|Approved
HGNC:32329	Entry Withdrawn	C1orf193	
HGNC:32336	Merged/Split	C1orf196	HGNC:29173|KAZN|Approved
HGNC:32338	Entry Withdrawn	C1orf197	
HGNC:32352	Merged/Split	VSIG6	HGNC:5658|IGHV4OR15-8|Approved
HGNC:32353	Merged/Split	VSIG7	HGNC:5569|IGHV1OR15-9|Approved
HGNC:32354	Entry Withdrawn	C15orf35	
HGNC:32358	Merged/Split	LINC00594	HGNC:19712|DISP2|Approved
HGNC:32364	Entry Withdrawn	C15orf45	
HGNC:32365	Merged/Split	C11orf43	HGNC:5466|IGF2|Approved
HGNC:32383	Merged/Split	RP33	HGNC:30859|SNRNP200|Approved
HGNC:32384	Merged/Split	MPD2	HGNC:6912|MATR3|Approved
HGNC:32391	Entry Withdrawn	PCNT1	
HGNC:32407	Merged/Split	C3orf7	HGNC:2215|COL8A1|Approved
HGNC:32439	Entry Withdrawn	XRCC6BP2	
HGNC:32546	Entry Withdrawn	C11orf62	
HGNC:32549	Entry Withdrawn	MYP4	
HGNC:32551	Entry Withdrawn	MYP12	
HGNC:32552	Entry Withdrawn	CMD1Q	
HGNC:32582	Entry Withdrawn	MYP13	
HGNC:32739	Entry Withdrawn	SNORD3@	
HGNC:32778	Entry Withdrawn	SNORD113@	
HGNC:32779	Entry Withdrawn	SNORD114@	
HGNC:32780	Entry Withdrawn	SNORD115@	
HGNC:32781	Entry Withdrawn	SNORD116@	
HGNC:32782	Entry Withdrawn	CLN9	
HGNC:32785	Entry Withdrawn	EVR3	
HGNC:32786	Entry Withdrawn	OPA4	
HGNC:32787	Entry Withdrawn	OPA5	
HGNC:32816	Entry Withdrawn	MIRN560	
HGNC:32821	Entry Withdrawn	MIRN565	
HGNC:32822	Entry Withdrawn	MIR566	
HGNC:32850	Entry Withdrawn	MIRN594	
HGNC:32939	Entry Withdrawn	OTSC8	
HGNC:32944	Entry Withdrawn	SPG34	
HGNC:32945	Merged/Split	SPG35	HGNC:21197|FA2H|Approved
HGNC:32959	Merged/Split	C22orf35	HGNC:33425|MIAT|Approved
HGNC:32973	Entry Withdrawn	SCAX2	
HGNC:32974	Entry Withdrawn	SCAX3	
HGNC:32975	Entry Withdrawn	SCAX4	
HGNC:32976	Entry Withdrawn	SCAR3	
HGNC:32977	Merged/Split	SCAR5	HGNC:28986|ZNF592|Approved
HGNC:32978	Merged/Split	SCAR7	HGNC:2073|TPP1|Approved
HGNC:33103	Merged/Split	DFNB70	HGNC:23166|PNPT1|Approved
HGNC:33120	Entry Withdrawn	GLC1L	
HGNC:33121	Entry Withdrawn	DFNB69	
HGNC:33123	Entry Withdrawn	DFNA55	
HGNC:33124	Merged/Split	DFNA56	HGNC:5318|TNC|Approved
HGNC:33142	Merged/Split	MIRN768	HGNC:32732|SNORD71|Approved
HGNC:33144	Entry Withdrawn	MIRN801	
HGNC:33157	Merged/Split	SAX2	HGNC:6317|KIF1C|Approved
HGNC:33161	Entry Withdrawn	RP34	
HGNC:33162	Entry Withdrawn	GLC1M	
HGNC:33163	Entry Withdrawn	GLC1N	
HGNC:33170	Entry Withdrawn	OPA6	
HGNC:33172	Entry Withdrawn	DFNB71	
HGNC:33204	Entry Withdrawn	ZNF705F	
HGNC:33210	Merged/Split	VN2R4P	HGNC:33209|VN2R3P|Approved
HGNC:33211	Merged/Split	VN2R5P	HGNC:33209|VN2R3P|Approved
HGNC:33214	Merged/Split	VN2R8P	HGNC:33209|VN2R3P|Approved
HGNC:33239	Merged/Split	DFNB72	HGNC:18183|GIPC3|Approved
HGNC:33240	Entry Withdrawn	SPG36	
HGNC:33243	Entry Withdrawn	MRT4	
HGNC:33244	Entry Withdrawn	MACOM	
HGNC:33266	Merged/Split	ZNF816B	HGNC:13158|ZNF83|Approved
HGNC:33269	Merged/Split	CT45A4	HGNC:33268|CT45A3|Approved
HGNC:33306	Entry Withdrawn	QQQQABCA1	
HGNC:33307	Entry Withdrawn	QQQQT5aa	
HGNC:33314	Entry Withdrawn	POU5F1P8	
HGNC:33318	Entry Withdrawn	TGIF2P3	
HGNC:33319	Entry Withdrawn	TGIF2P4	
HGNC:33320	Entry Withdrawn	TGIF2P2	
HGNC:33344	Entry Withdrawn	SATB1P1	
HGNC:33355	Merged/Split	ANE1	HGNC:9848|RANBP2|Approved
HGNC:33439	Merged/Split	LGMD2L	HGNC:27337|ANO5|Approved
HGNC:33443	Merged/Split	LGMD1F	HGNC:17103|TNPO3|Approved
HGNC:33444	Merged/Split	SCA29	HGNC:6180|ITPR1|Approved
HGNC:33445	Entry Withdrawn	SCA30	
HGNC:33452	Entry Withdrawn	GBD2	
HGNC:33453	Entry Withdrawn	GBD3	
HGNC:33472	Entry Withdrawn	SPG37	
HGNC:33477	Entry Withdrawn	FEB5	
HGNC:33478	Entry Withdrawn	FEB6	
HGNC:33479	Entry Withdrawn	FEB7	
HGNC:33483	Entry Withdrawn	PSORS6	
HGNC:33485	Entry Withdrawn	SPG38	
HGNC:33486	Merged/Split	DFNB73	HGNC:16512|BSND|Approved
HGNC:33489	Merged/Split	C11orf81	HGNC:3074|DUSP8|Approved
HGNC:33490	Merged/Split	DFNB74	HGNC:27375|MSRB3|Approved
HGNC:33491	Entry Withdrawn	DFNA57	
HGNC:33493	Merged/Split	SLC9A3P4	HGNC:11074|SLC9A3P1|Approved
HGNC:33503	Entry Withdrawn	DFNB75	
HGNC:33505	Entry Withdrawn	OPA7	
HGNC:33506	Entry Withdrawn	GAPDHL5	
HGNC:33538	Merged/Split	ABHD17AP2	HGNC:28394|ABHD17AP1|Approved
HGNC:33546	Merged/Split	SCDOS	HGNC:10571|SCD|Approved
HGNC:33548	Merged/Split	PCBP3-OT1	HGNC:8651|PCBP3|Approved
HGNC:33549	Merged/Split	C19orf64	HGNC:18183|GIPC3|Approved
HGNC:33591	Merged/Split	LCCS2	HGNC:3431|ERBB3|Approved
HGNC:33592	Merged/Split	TMPRSS11E2	HGNC:24465|TMPRSS11E|Approved
HGNC:33633	Entry Withdrawn	MIRN672	
HGNC:33637	Entry Withdrawn	MIRN871	
HGNC:33638	Merged/Split	MIR886	HGNC:37054|VTRNA2-1|Approved
HGNC:33640	Entry Withdrawn	MIR220B	
HGNC:33646	Entry Withdrawn	MIRN674	
HGNC:33647	Entry Withdrawn	MIR220C	
HGNC:33657	Entry Withdrawn	MIRN872	
HGNC:33673	Entry Withdrawn	MIR923	
HGNC:33794	Entry Withdrawn	C14orf181	
HGNC:33815	Merged/Split	C7orf76	HGNC:10845|SEM1|Approved
HGNC:33870	Merged/Split	TXNRD3NB	HGNC:20667|TXNRD3|Approved
HGNC:33909	Merged/Split	DFNB76	HGNC:26703|SYNE4|Approved
HGNC:33946	Merged/Split	ZNF286C	HGNC:33241|ZNF286B|Approved
HGNC:33994	Merged/Split	PPIAL4B	HGNC:24369|PPIAL4A|Approved
HGNC:34029	Entry Withdrawn	DFNA58	
HGNC:34035	Merged/Split	FAM74A5	HGNC:32029|FAM74A1|Approved
HGNC:34047	Merged/Split	SSX10	HGNC:30641|SSXP4|Approved
HGNC:34062	Entry Withdrawn	RNY4P12	
HGNC:34233	Entry Withdrawn	HSR1	
HGNC:34331	Merged/Split	ZNF834	HGNC:17218|ZNF355P|Approved
HGNC:34337	Merged/Split	ZNF838	HGNC:29448|ZNF717|Approved
HGNC:34380	Merged/Split	ZNF842	HGNC:28071|ZNF799|Approved
HGNC:34381	Merged/Split	SPG42	HGNC:95|SLC33A1|Approved
HGNC:34382	Entry Withdrawn	SPG41	
HGNC:34394	Merged/Split	PRAMEF23	HGNC:27995|PRAMEF5|Approved
HGNC:34506	Merged/Split	DOC2BL	HGNC:2986|DOC2B|Approved
HGNC:34509	Merged/Split	AREGB	HGNC:651|AREG|Approved
HGNC:34510	Entry Withdrawn	PARK12	
HGNC:34529	Merged/Split	C3orf73	HGNC:25692|EFCC1|Approved
HGNC:34539	Entry Withdrawn	ALS7	
HGNC:34540	Merged/Split	ALS6	HGNC:4010|FUS|Approved
HGNC:34565	Entry Withdrawn	TRNAQ4	
HGNC:34582	Merged/Split	TRNAV13	HGNC:35098|TRK-CTT7-1|Approved
HGNC:34586	Entry Withdrawn	TRNAN6	
HGNC:34636	Entry Withdrawn	TRNAK10	
HGNC:34672	Entry Withdrawn	TRNAR13	
HGNC:34709	Entry Withdrawn	TRNAG14	
HGNC:34743	Entry Withdrawn	TRNAI10	
HGNC:34804	Entry Withdrawn	TRNAC17	
HGNC:34837	Entry Withdrawn	TRNAI14	
HGNC:34843	Entry Withdrawn	TRNAK25	
HGNC:34844	Entry Withdrawn	TRNAL25	
HGNC:34872	Entry Withdrawn	TRNAI16	
HGNC:34899	Entry Withdrawn	TRNAI19	
HGNC:34968	Entry Withdrawn	TRNAN31	
HGNC:34972	Entry Withdrawn	TRNAN33	
HGNC:35002	Entry Withdrawn	TRNAI27	
HGNC:35168	Entry Withdrawn	DFNA59	
HGNC:35170	Entry Withdrawn	DFNA60	
HGNC:35183	Entry Withdrawn	DFNB78	
HGNC:35184	Merged/Split	DFNB79	HGNC:26894|TPRN|Approved
HGNC:35185	Entry Withdrawn	DFNB80	
HGNC:35192	Merged/Split	DNM1P42	HGNC:35188|DNM1P38|Approved
HGNC:35198	Merged/Split	SPG43	HGNC:25443|C19orf12|Approved
HGNC:35267	Merged/Split	MIR1201	HGNC:33565|SNORD126|Approved
HGNC:35291	Entry Withdrawn	MIR1300	
HGNC:35319	Entry Withdrawn	MIR1254-1	
HGNC:35324	Merged/Split	MIR1259	HGNC:32708|SNORD12|Approved
HGNC:35340	Entry Withdrawn	MIR1273A	
HGNC:35341	Entry Withdrawn	MIR1274A	
HGNC:35358	Entry Withdrawn	MIR1274B	
HGNC:35368	Entry Withdrawn	MIR1280	
HGNC:35369	Entry Withdrawn	MIR1308	
HGNC:35375	Entry Withdrawn	MIR720	
HGNC:35390	Entry Withdrawn	MIR1826	
HGNC:35416	Entry Withdrawn	DYT17	
HGNC:35420	Entry Withdrawn	DFNB81	
HGNC:35421	Entry Withdrawn	SHFM5	
HGNC:35431	Merged/Split	SPG45	HGNC:8022|NT5C2|Approved
HGNC:35432	Merged/Split	SCA31	HGNC:24160|BEAN1|Approved
HGNC:35433	Entry Withdrawn	MYP5	
HGNC:35434	Merged/Split	MYP6	HGNC:10604|SCO2|Approved
HGNC:35435	Entry Withdrawn	MYP7	
HGNC:35436	Entry Withdrawn	MYP8	
HGNC:35437	Entry Withdrawn	MYP9	
HGNC:35438	Entry Withdrawn	MYP10	
HGNC:35439	Entry Withdrawn	MYP14	
HGNC:35440	Entry Withdrawn	MYP15	
HGNC:35441	Entry Withdrawn	MYP16	
HGNC:35457	Entry Withdrawn	OTSC9	
HGNC:35637	Merged/Split	RPL7AP59	HGNC:32398|RPL7AP9|Approved
HGNC:36054	Merged/Split	RPL29P10	HGNC:10331|RPL29|Approved
HGNC:36182	Merged/Split	RPL22P15	HGNC:35603|RPL22P11|Approved
HGNC:36204	Merged/Split	RPL39P42	HGNC:10350|RPL39|Approved
HGNC:36277	Merged/Split	RPL36AP42	HGNC:10346|RPL36AL|Approved
HGNC:36294	Merged/Split	RPL35AP25	HGNC:36045|RPL35AP23|Approved
HGNC:37014	Merged/Split	RPL7AP68	HGNC:32433|RPL7AP10|Approved
HGNC:37047	Entry Withdrawn	MYP17	
HGNC:37048	Entry Withdrawn	MYP18	
HGNC:37050	Merged/Split	DFNB82	HGNC:29501|GPSM2|Approved
HGNC:37051	Entry Withdrawn	DFNB83	
HGNC:37052	Merged/Split	DFNB84	HGNC:9679|PTPRQ|Approved
HGNC:37053	Entry Withdrawn	DFNB85	
HGNC:37055	Entry Withdrawn	HPP1	
HGNC:37056	Entry Withdrawn	L1RE4	
HGNC:37062	Entry Withdrawn	MIR1974	
HGNC:37063	Entry Withdrawn	MIR1975	
HGNC:37065	Entry Withdrawn	MIR1977	
HGNC:37066	Entry Withdrawn	MIR1978	
HGNC:37067	Entry Withdrawn	MIR1979	
HGNC:37072	Merged/Split	GATSL1	HGNC:37073|CASTOR2|Approved
HGNC:37075	Merged/Split	NBPF23P	HGNC:31997|NBPF17P|Approved
HGNC:37076	Entry Withdrawn	DFNA61	
HGNC:37077	Entry Withdrawn	DFNA62	
HGNC:37080	Merged/Split	SPG46	HGNC:18986|GBA2|Approved
HGNC:37092	Entry Withdrawn	RP35	
HGNC:37139	Merged/Split	KRTAP9L1	HGNC:18915|KRTAP9-7|Approved
HGNC:37140	Merged/Split	KRTAP9L2	HGNC:18914|KRTAP9-6|Approved
HGNC:37141	Merged/Split	KRTAP9L3	HGNC:18912|KRTAP9-1|Approved
HGNC:37158	Entry Withdrawn	FCMTE1	
HGNC:37159	Entry Withdrawn	FCMTE2	
HGNC:37160	Entry Withdrawn	FCMTE3	
HGNC:37199	Merged/Split	DYT10	HGNC:30500|PRRT2|Approved
HGNC:37224	Entry Withdrawn	C14orf184	
HGNC:37251	Entry Withdrawn	C2orf90	
HGNC:37289	Merged/Split	DFNB86	HGNC:29203|TBC1D24|Approved
HGNC:37290	Entry Withdrawn	DFNB87	
HGNC:37291	Merged/Split	DFNB88	HGNC:26158|ELMOD3|Approved
HGNC:37370	Merged/Split	VN1R50P	HGNC:37369|VN1R49P|Approved
HGNC:37450	Entry Withdrawn	PARK16	
HGNC:37475	Entry Withdrawn	SCA32	
HGNC:37499	Merged/Split	RNVU1-9	HGNC:37500|RNVU1-7|Approved
HGNC:37503	Merged/Split	SCA34	HGNC:14415|ELOVL4|Approved
HGNC:37648	Merged/Split	DFNB89	HGNC:6215|KARS1|Approved
HGNC:37649	Entry Withdrawn	DFNB90	
HGNC:37650	Merged/Split	USH1J	HGNC:24579|CIB2|Approved
HGNC:37654	Merged/Split	SPG47	HGNC:572|AP4B1|Approved
HGNC:37664	Merged/Split	ATP5A1P6	HGNC:827|ATP5F1AP1|Approved
HGNC:37667	Merged/Split	ATP5A1P9	HGNC:37665|ATP5F1AP7|Approved
HGNC:37669	Merged/Split	UBE2Q2P3	HGNC:37440|UBE2Q2P2|Approved
HGNC:37674	Merged/Split	DFNB91	HGNC:8950|SERPINB6|Approved
HGNC:37734	Entry Withdrawn	GINGF4	
HGNC:37735	Entry Withdrawn	FGS5	
HGNC:37738	Merged/Split	CXYorf12	HGNC:7083|CD99P1|Approved
HGNC:37770	Entry Withdrawn	DFNB92	
HGNC:37910	Merged/Split	OFD1P19Y	HGNC:23875|OFD1P3Y|Approved
HGNC:37996	Entry Withdrawn	FAM201CP	
HGNC:38000	Entry Withdrawn	FAM202B	
HGNC:38001	Entry Withdrawn	NCRNA00270	
HGNC:38048	Merged/Split	UQCRHP5	HGNC:31341|UQCRHP1|Approved
HGNC:38050	Merged/Split	DFNB93	HGNC:1385|CABP2|Approved
HGNC:38080	Merged/Split	CDY24P	HGNC:38078|USP9YP6|Approved
HGNC:38095	Entry Withdrawn	FAM202A	
HGNC:38112	Entry Withdrawn	RP52	
HGNC:38114	Merged/Split	GOLGA6L15P	HGNC:23958|GOLGA6L11P|Approved
HGNC:38177	Entry Withdrawn	MIR3172	
HGNC:38210	Entry Withdrawn	MIR3118-6	
HGNC:38240	Merged/Split	MIR3130-3	HGNC:38275|MIR3130-1|Approved
HGNC:38344	Merged/Split	MIR3130-4	HGNC:38363|MIR3130-2|Approved
HGNC:38351	Entry Withdrawn	MIR3118-5	
HGNC:38375	Entry Withdrawn	MIR1273D	
HGNC:38387	Merged/Split	MIR1270-2	HGNC:35338|MIR1270|Approved
HGNC:38417	Merged/Split	PRYP7	HGNC:34018|PRYP1|Approved
HGNC:38505	Entry Withdrawn	LGMD1H	
HGNC:38511	Merged/Split	FAM108A11P	HGNC:28394|ABHD17AP1|Approved
HGNC:38512	Entry Withdrawn	OTSC10	
HGNC:38525	Merged/Split	TCEB1P25	HGNC:38160|ELOCP24|Approved
HGNC:38529	Entry Withdrawn	LINC00266-2P	
HGNC:38532	Entry Withdrawn	FAM202C	
HGNC:38533	Entry Withdrawn	NCRNA00270B	
HGNC:38543	Entry Withdrawn	LINC00268	
HGNC:38544	Merged/Split	DFNB94	HGNC:26274|NARS2|Approved
HGNC:38548	Entry Withdrawn	LINC00273-2P	
HGNC:38611	Merged/Split	CSPG4P6Y	HGNC:38111|CSPG4P3Y|Approved
HGNC:38612	Merged/Split	CSPG4P7Y	HGNC:38535|CSPG4P4Y|Approved
HGNC:38800	Merged/Split	LINC00266-4P	HGNC:51709|SEPTIN14P23|Approved
HGNC:38809	Entry Withdrawn	LINC00283	
HGNC:38878	Entry Withdrawn	DFNA63	
HGNC:38889	Entry Withdrawn	MIR3656	
HGNC:38900	Merged/Split	MIR3607	HGNC:50420|SNORD138|Approved
HGNC:38903	Merged/Split	MIR3647	HGNC:33579|SNORD111B|Approved
HGNC:38908	Entry Withdrawn	MIR3673	
HGNC:38927	Entry Withdrawn	MIR3676	
HGNC:38946	Entry Withdrawn	MIR3687-1	
HGNC:38968	Entry Withdrawn	MIR3669	
HGNC:38971	Entry Withdrawn	MIR3653	
HGNC:39145	Merged/Split	MRT17	HGNC:17893|PGAP2|Approved
HGNC:39146	Merged/Split	MRT5	HGNC:25994|NSUN2|Approved
HGNC:39147	Entry Withdrawn	MRT8	
HGNC:39148	Entry Withdrawn	MRT9	
HGNC:39149	Entry Withdrawn	MRT10	
HGNC:39150	Entry Withdrawn	MRT11	
HGNC:39151	Merged/Split	MRT12	HGNC:10866|ST3GAL3|Approved
HGNC:39152	Merged/Split	MRT18	HGNC:2372|MED23|Approved
HGNC:39153	Entry Withdrawn	MRT19	
HGNC:39154	Entry Withdrawn	MRT20	
HGNC:39155	Merged/Split	MRT21	HGNC:17893|PGAP2|Approved
HGNC:39156	Merged/Split	MRT22	HGNC:30242|TUSC3|Approved
HGNC:39157	Entry Withdrawn	MRT23	
HGNC:39158	Entry Withdrawn	MRT24	
HGNC:39159	Entry Withdrawn	MRT25	
HGNC:39160	Entry Withdrawn	MRT26	
HGNC:39161	Merged/Split	MRT27	HGNC:30922|LINS1|Approved
HGNC:39162	Entry Withdrawn	MRT28	
HGNC:39276	Entry Withdrawn	C13orf41	
HGNC:39436	Entry Withdrawn	DYT21	
HGNC:39437	Entry Withdrawn	DFNB96	
HGNC:39512	Entry Withdrawn	DYT22	
HGNC:39530	Merged/Split	CNN2P5	HGNC:39529|CNN2P4|Approved
HGNC:39555	Merged/Split	ZNF92P3	HGNC:32462|ZNF726|Approved
HGNC:39614	Merged/Split	SNX18P6	HGNC:39613|SNX18P5|Approved
HGNC:39685	Entry Withdrawn	UBAC2-IT1	
HGNC:39701	Merged/Split	RBM22P8	HGNC:39704|RBM22P11|Approved
HGNC:39702	Merged/Split	RBM22P9	HGNC:39700|RBM22P7|Approved
HGNC:39703	Merged/Split	RBM22P10	HGNC:39699|RBM22P6|Approved
HGNC:39730	Entry Withdrawn	FILIP1LP1	
HGNC:39750	Entry Withdrawn	OPA8	
HGNC:39810	Entry Withdrawn	FARP1-IT1	
HGNC:39817	Entry Withdrawn	LINC00481	
HGNC:39885	Entry Withdrawn	LMO7-IT1	
HGNC:39888	Entry Withdrawn	DCUN1D2-AS1	
HGNC:39892	Entry Withdrawn	CLYBL-IT1	
HGNC:39899	Entry Withdrawn	ZDHHC20-AS1	
HGNC:39908	Entry Withdrawn	NBEA-AS1	
HGNC:39911	Entry Withdrawn	ZMYM5-AS1	
HGNC:39934	Entry Withdrawn	UGGT2-IT1	
HGNC:39936	Entry Withdrawn	ZMYM2-IT1	
HGNC:39939	Entry Withdrawn	AKAP11-IT1	
HGNC:39992	Entry Withdrawn	STARD10-AS1	
HGNC:40012	Entry Withdrawn	ABHD11-AS2	
HGNC:40029	Merged/Split	RPS17L	HGNC:10397|RPS17|Approved
HGNC:40115	Entry Withdrawn	CA5B-AS1	
HGNC:40184	Entry Withdrawn	DMD-AS2	
HGNC:40322	Entry Withdrawn	KCNQ5-AS2	
HGNC:40371	Merged/Split	MEIS1-AS1	HGNC:40370|MEIS1-AS2|Approved
HGNC:40611	Entry Withdrawn	VNN2-AS1	
HGNC:40838	Entry Withdrawn	NICN1-AS1	
HGNC:40872	Entry Withdrawn	STARD13-AS1	
HGNC:40874	Entry Withdrawn	TBC1D4-AS1	
HGNC:40915	Entry Withdrawn	PSPC1-AS1	
HGNC:40922	Entry Withdrawn	WDFY2-AS1	
HGNC:41084	Entry Withdrawn	SMIM12-AS1	
HGNC:41141	Merged/Split	UBXN10-AS1	HGNC:9032|PLA2G2C|Approved
HGNC:41311	Merged/Split	BRD2-IT1	HGNC:1103|BRD2|Approved
HGNC:41319	Entry Withdrawn	LYST-IT1	
HGNC:41321	Entry Withdrawn	CLTC-IT1	
HGNC:41332	Entry Withdrawn	EYA3-IT1	
HGNC:41344	Entry Withdrawn	HTR2C-IT1	
HGNC:41345	Entry Withdrawn	HTR4-IT1	
HGNC:41356	Entry Withdrawn	KPNA3-IT1	
HGNC:41372	Entry Withdrawn	PROX1-IT1	
HGNC:41402	Merged/Split	IMMP2L-IT1	HGNC:14598|IMMP2L|Approved
HGNC:41407	Entry Withdrawn	ARID4B-IT1	
HGNC:41411	Entry Withdrawn	OBSCN-IT2	
HGNC:41413	Entry Withdrawn	ULK4-IT1	
HGNC:41434	Entry Withdrawn	ZNF638-IT1	
HGNC:41435	Entry Withdrawn	NTM-IT1	
HGNC:41436	Entry Withdrawn	NTM-IT2	
HGNC:41441	Entry Withdrawn	ERRFI1-IT1	
HGNC:41454	Entry Withdrawn	SRGAP2-IT1	
HGNC:41506	Entry Withdrawn	ANKRD33B-IT1	
HGNC:41535	Entry Withdrawn	MIR4417	
HGNC:41551	Entry Withdrawn	MIR4459	
HGNC:41577	Entry Withdrawn	MIR4792	
HGNC:41611	Entry Withdrawn	MIR5096	
HGNC:41656	Entry Withdrawn	MIR4461	
HGNC:41684	Entry Withdrawn	MIR1273G	
HGNC:41724	Entry Withdrawn	MIR4419B	
HGNC:41733	Entry Withdrawn	MIR1273F	
HGNC:41770	Entry Withdrawn	MIR1254-2	
HGNC:41828	Entry Withdrawn	MIR4419A	
HGNC:41849	Entry Withdrawn	MIR5095	
HGNC:41869	Entry Withdrawn	MIR4532	
HGNC:41914	Merged/Split	PNMA6C	HGNC:28248|PNMA6A|Approved
HGNC:41924	Merged/Split	PNMA6D	HGNC:26681|PNMA6B|Approved
HGNC:41941	Entry Withdrawn	OBSCN-IT1	
HGNC:41965	Entry Withdrawn	GLC1P	
HGNC:41966	Entry Withdrawn	GLC1Q	
HGNC:42038	Entry Withdrawn	LINC00329	
HGNC:42501	Merged/Split	LINC00344	HGNC:42500|LINC00343|Approved
HGNC:42541	Entry Withdrawn	RNU6-51P	
HGNC:42608	Entry Withdrawn	RNA5SP32	
HGNC:42629	Entry Withdrawn	DMD-AS1	
HGNC:42675	Entry Withdrawn	LINC00356	
HGNC:42677	Entry Withdrawn	LINC00357	
HGNC:42681	Entry Withdrawn	LINC00361	
HGNC:42694	Entry Withdrawn	LINC00372	
HGNC:42702	Entry Withdrawn	PSPC1-OT1	
HGNC:42731	Merged/Split	LINC00401	HGNC:42710|LINC00383|Approved
HGNC:42746	Entry Withdrawn	LINC00413	
HGNC:42747	Merged/Split	LINC00414	HGNC:39689|ANKRD26P3|Approved
HGNC:42751	Entry Withdrawn	LINC00417	
HGNC:42752	Entry Withdrawn	LINC00418	
HGNC:42753	Entry Withdrawn	LINC00419	
HGNC:42754	Entry Withdrawn	LINC00420	
HGNC:42757	Merged/Split	LINC00422	HGNC:43672|LINC00539|Approved
HGNC:42775	Entry Withdrawn	LINC00438	
HGNC:42776	Entry Withdrawn	LINC00439	
HGNC:42781	Merged/Split	LINC00444	HGNC:11448|SUCLA2|Approved
HGNC:42801	Merged/Split	LINC00453	HGNC:42800|LINC00452|Approved
HGNC:42806	Entry Withdrawn	PARP4-AS1	
HGNC:42814	Merged/Split	LINC00464	HGNC:19164|STARD13|Approved
HGNC:42835	Merged/Split	RNA5SP58	HGNC:42834|RNA5SP57|Approved
HGNC:42858	Entry Withdrawn	RNA5SP81	
HGNC:42932	Merged/Split	SETP13	HGNC:31115|SETP3|Approved
HGNC:42938	Merged/Split	SETP19	HGNC:19279|SETP1|Approved
HGNC:42990	Merged/Split	PFN1P5	HGNC:42992|PFN1P4|Approved
HGNC:42993	Merged/Split	PFN1P7	HGNC:42988|PFN1P6|Approved
HGNC:43213	Merged/Split	RNA5SP313	HGNC:43212|RNA5SP312|Approved
HGNC:43214	Merged/Split	RNA5SP314	HGNC:43211|RNA5SP311|Approved
HGNC:43216	Merged/Split	RNA5SP316	HGNC:43210|RNA5SP310|Approved
HGNC:43281	Entry Withdrawn	RNA5SP381	
HGNC:43298	Entry Withdrawn	RNA5SP398	
